id,created_at,username,tweet,likes_count,emoji
1109178218278338561,2019-03-23 01:26:09 +0545,antiquewatch4u,"🙄(See you) lator dive style chono🙄  Some vintage watches just get it right! The dial with its layout and awsome lume. Even lume on the minute reg 👌 Fat lume hands, lume seconds tip. Arrow…  https://t.co/10dJiAaV5k",0,👌
1108972102445662208,2019-03-22 11:47:07 +0545,_woopdogg,"WoopDogg-Westside (MUSIC VIDEO) ""Coming Soon"" 🔥📽🔊👌🐶🔥 #Staytunned #rapindustry #rap #hiphop #trashgang #rapindustry_new #newschool #newschoolrap #unsignedartist #rapper #wshh #eminem…  https://t.co/h3qD5eCDK0",0,👌
1108517206109888512,2019-03-21 05:39:31 +0545,dockimcantos,"Quiet time amidst the hectic streets of Kathmandu, where everyday was a burst of sounds and colors😍👌 . . . #throwback #travels #2013 #nepal #kathmandu #unesco #strolls #wanderlust…  https://t.co/QnJgVzGbZ1",0,👌
1104582609437253632,2019-03-10 09:04:50 +0545,vinnyluc2,"Когда жизнь удалась 👌 Садху из Пашупатинатха 🦸🏼‍♂️ @ Kathmandu, Nepal  https://t.co/JS7Xj3RIzD",0,👌
1103450593228742656,2019-03-07 06:06:37 +0545,nepalplanettrek,"📷👉 by :(spotolkapa10) Let me be in the Himalayas, where my soul can remain in Peace. -Annapurna Base Camp, Nepal 😊👌 . View of Mt.annapurna South with sunrise  from the Annapurna Base…  https://t.co/F47zgKAloS",0,👌
1103186422058704896,2019-03-06 12:36:53 +0545,sarojshr,Perfect 👌 but it sucks to pay service charge still when the government has  already abolished that charge. #classichotdog #burgersandfries #ninas # @ Nina's  https://t.co/blLwufF6qR,0,👌
1098372553414893570,2019-02-21 05:48:18 +0545,luckythanka,The Buddha within us is greater then any God's or Demons.   Like if you agree !🙏🏻🌈👌❣️💖☯️.   #luckythanka #thangka #mbsfestival #art #painting #sydney #meditation #buddha #buddhism #dhamma…  https://t.co/sjQ8W1daKz,0,👌
1093047219396071430,2019-02-06 13:07:19 +0545,bikashj68413845,"न कसैको आश न कोही छ खास आफ्नो त life full बिन्दाश👌👊👊😍😍 @ Kathmandu, Nepal  https://t.co/J8c7pYi8PB",0,👌
1090959899733811201,2019-01-31 18:53:03 +0545,nepaltesty,#chickencheesa #cozy_place 😍👌 @ Chicken Station  https://t.co/GYguZ8PxRw,0,👌
1090049152573153280,2019-01-29 06:34:04 +0545,kushal_kafle1,Cold morning and beauty monuments! yeah🤗 both best ones 👌👍!! @ Basantapur Durbar Square  https://t.co/mETiciTHvl,1,👌
1089911245103382529,2019-01-28 21:26:05 +0545,nepaltesty,#cozy_place #goodfood #goodenvironment🏞 😍👌👍 @ The Workshop Eatery  https://t.co/wPoCyJvM86,0,👌
1086363707523903488,2019-01-19 02:29:26 +0545,nepaltours,"Cycling 🚲 first 👌 @ Kathmandu, Nepal  https://t.co/Ugha2h4ZOx",0,👌
1084890876214685697,2019-01-15 00:56:55 +0545,shshanksuraz,Awesome moment 👌✌️✊ @ Changu Narayan  https://t.co/VEH6zPGUS0,0,👌
1083377718656290817,2019-01-10 20:44:10 +0545,iampankajdjha,"Night mood is best time for chilling out😘😚😚😙😍😍👌🖒🖒🖒 @ Dhobhighat, Lalitpur  https://t.co/Btwfk37ECI",0,👌
1082616855737630720,2019-01-08 18:20:47 +0545,mongolianheartk,#It_is_not_how_much_we_Have #But_how_much_we_enjoy #That_makes_Happiness👌 @ Indrathan  https://t.co/YpcApw0ch1,0,👌
1081423399967182848,2019-01-05 11:18:25 +0545,uneesh,Indrasarobar.. 👌👌👌 @ Indrasarobar  https://t.co/KJKl5Ffbux,0,👌
1080446961524883457,2019-01-02 18:38:24 +0545,bhawitocasm,👌👌👌 #throwback #lumbini #buddhist #chanting #friends #goodmemories #bhawitocasm @ Dhapakhel  https://t.co/a2elCHC42B,0,👌
1080134975037599745,2019-01-01 21:58:40 +0545,mongolianheartk,#TB🔙 #Jumka_Dilare😁 #memories_Wala_Photo🙏 #Thank_You #Chandu👌 @ Kathmandu Durbar Square  https://t.co/MKSncZvOEb,0,👌
1079381914581110785,2018-12-30 20:06:17 +0545,narendra_zocee,"Some memories are unforgettable, remaining ever vivid and heartwarming.!!! Thanks for These Wonderful Memories!! 💖 Once again, 👌🙏 ❤️😍 यो यादगार पूर्ण समयको लागि सबै प्रति हार्दिक आभार!!…  https://t.co/cqeSVgg1FT",2,👌
1078996302489243648,2018-12-29 18:33:59 +0545,userislonewolf,Tho we're not looking 👌 😅😅#NIGHT_CLICK @ Dhapaheight Community  https://t.co/XU3xeU2OCW,1,👌
1074367885730930688,2018-12-17 00:02:19 +0545,jwordeep,That winning feeling. 👌👌 #LFC #PremierLeague #LiverpoolFC @ Bagdolian(The Tiger Town)  https://t.co/0ptsmWf9fS,0,👌
1074331619673161728,2018-12-16 21:38:12 +0545,mongolianheartk,#I_am_the_dude_with🔙 #cool_attitude👌 @ Bhaktapur Durbar Square  https://t.co/jFoYUzkPNv,0,👌
1071474040647376897,2018-12-09 00:23:12 +0545,sahilbhattarai1,Some moments with my new Siblings at Patan✌ #Evening_view👌❤ @ Patan Durbar Square  https://t.co/i2I4j4bU1c,1,👌
1071420453783105536,2018-12-08 20:50:16 +0545,nepalplanettrek,"Annapurna Base Camp, Nepal 😊👌 . View of Mt.annapurna South from the Annapurna Base Camp. . ~Want to walk the trail with us? . . . . TAG @nepalplanettrek  and FOLLOW…  https://t.co/wxR2i2H6IP",0,👌
1070437825751982080,2018-12-06 03:45:40 +0545,jwordeep,"Looking sharp, boss 👌🙌 #LFC @lfcnepal  @lfc  #LiverpoolFC #Liverpool #PremierLeague #BURLIV @ Bagdolian(The Tiger Town)  https://t.co/41Wm4R0N3i",0,👌
1066860476020256768,2018-11-26 06:50:33 +0545,nepalplanettrek,Swayambhunath Stupa - Peace 👌 Photo: 2nd_law_of_thermodynamics  #nepal #nepal8thwonder #wow #wownepal #nepalisbeautiful #explore #explorenepal #kathmandu #kathmanduvalley #amazingnepal…  https://t.co/Seh4vQYMkO,0,👌
1062382620363948033,2018-11-13 22:17:09 +0545,ubeebj,#Dayspendtogether 😎😈👌 @ Godawari - गोदावरी  https://t.co/XgxLFPLYsb,1,👌
1060769065537622016,2018-11-09 11:25:28 +0545,officialshubha,Tilt ur phone this weeks got me all like pataka meme 😂 happy bhai tika 👌 @ Old Baneshwor  https://t.co/TmTvawlXbz,0,👌
1060626962215952384,2018-11-09 02:00:47 +0545,prstrophy,#Tihar #Festivaloflights #brother #jhirjhire 👌 @ Shreekhandapur - Khadpu  https://t.co/EWKv7n0GdD,0,👌
1059682556155695104,2018-11-06 11:28:03 +0545,rana1997rohit,"This Handsome boy 😊👌 06/11/2018 #Happykukurtihar2018🐕💐 @ Lalitpur, Nepal  https://t.co/wRO5GPJqXb",0,👌
1054959901372567553,2018-10-24 10:41:55 +0545,ns_72506,"#eco_bus ❤❤❤❤👌👌 @ Kathmandu, Nepal  https://t.co/tQ9eSvaByM",1,👌
1053972243938795520,2018-10-21 17:17:19 +0545,mongolianheartk,"#A_smile_gives_red_colour  #2#Your_cheeks, #White_2 #ur_teeth,😬 #Pink_colour #2 #ur_lips,👄 #Silver_colour #2 #ur_eyes,👀 #So_keep_smiling😬 #&amp;_enjoy_the_colors_of_life.🙏👌🇳🇵 #Pc :…  https://t.co/vbwLPzwOVz",0,👌
1053758983541047306,2018-10-21 03:09:54 +0545,nepalplanettrek,Peaceful Swyambhunath 👌 Photo: gautambijay51  #nepal #nepalplanettreks #wow #wownepal #nepalisbeautiful #explore #explorenepal #kathmandu #kathmanduvalley #amazingnepal #Swayambhunath…  https://t.co/R8q1lUiSWo,0,👌
1053149638352486400,2018-10-19 10:48:35 +0545,mongolianheartk,#DAB🙏 #Moments 👌 🇳🇵 @ Kathmandu Durbar Square  https://t.co/vLQ5dL3pcI,0,👌
1052548801825820672,2018-10-17 19:01:04 +0545,mongolianheartk,#Sister  #Brother #Friends #Get_together🙏  #chakapanja3 #Watchingmovie👌 @ QFX Cinemas  https://t.co/BxzH2NmusO,2,👌
1052182951285256198,2018-10-16 18:47:18 +0545,mongolianheartk,#Slo_mo_Riding😜 #Grazia👌 @ Dahachok  https://t.co/I2rvqC0QJ6,0,👌
1052118418101559296,2018-10-16 14:30:52 +0545,nepalplanettrek,Streets of Thamel - Happy Dashain 👌 Photo: @color_odyssey  #nepal #wownepal #travelnepal #streetsofnepal #streetsofthamel #thamel #thamelnepal #thamelstreet #visitnepal #streetphotography…  https://t.co/vTgKOEhPSx,1,👌
1051849855700783110,2018-10-15 20:43:42 +0545,officialshubha,"STAY LOW GO FAST KILL FIRST  DIE LAST  ONE SHOT ONE KILL  NOT LUCKY  ALL SKILL 👌 @ Shangri-La Hotel Kathmandu, Nepal  https://t.co/mIt45w53aU",0,👌
1051308733207330816,2018-10-14 08:53:29 +0545,nepalplanettrek,The beauty of Everest Region 👌 Photo: @mountainsprit @nepalplanettrek  #wow #nepalplanettreks #travel #kalapatthar #kalapattharpeak #visitnepal #awesomenepal #nepalisbeautiful #explore…  https://t.co/MS9TgGIRt8,0,👌
1048612305741795329,2018-10-06 22:18:50 +0545,travelynnfamily,"Do you like our badge that we had made? Cool isn't it? 👌 .. Our adventures around #Nepal had been truly awesome, but especially after the bus ride from Chitwan back to #Kathmandu, we were…  https://t.co/L2T3r7kcVr",0,👌
1048536873457659904,2018-10-06 17:19:06 +0545,kapadarent,Rent dress for Dashain 😍👌 @ Kapada Rent  https://t.co/3l74c8TlgS,0,👌
1047584368179523587,2018-10-04 02:14:11 +0545,beshnayak,Those days👌👌😍 joyas7  sizan.dhakal @ Taudaha Lake  https://t.co/excFVTyopN,0,👌
1047309546941767680,2018-10-03 08:02:08 +0545,kapadarent,"Dashain Shopping ☺ Think before you buy 👌 #dressrental #kapadarent #kathmandu #nepal #sustainablefashion @ Kathmandu, Nepal  https://t.co/p8lzPG4kAk",5,👌
1043699590623633408,2018-09-23 08:57:28 +0545,docstorynepal,"Juicy 💦 Double TAP for more amazing facts&amp;quotes 👌 . -👥 TAG a friend to show this💡 -🔔TURN ON POST NOTIFICATION 🔔. #doctor_story_nepal @ Kathmandu, Nepal  https://t.co/lvqiX66stu",0,👌
1042842122628542464,2018-09-21 00:10:11 +0545,maazel_de,Throwback Thursday 2015 #facesofnepal 😎👌 •  https://t.co/mEKPt2tBBX • Eine meiner eindringlichsten Reisen überhaupt... #NepalforNeven -…  https://t.co/QifcWJtuMg,1,👌
1041903899681140736,2018-09-18 10:02:01 +0545,adhikariyash,Sushrit Poudel Don Dai 👌 #Leo #Lions @ Hotel View Bhaktapur  https://t.co/O5eQiKlmiH,0,👌
1040818350971084800,2018-09-15 10:08:26 +0545,mariellebenitez,"Field ocular at St. Xavier School, the first modern school in Nepal. The Xavier Hall used to be a Summer Palace but was donated to the Jesuits for education. 👌Here we go coaches! Day 1 in…  https://t.co/sW93R02DKM",0,👌
1039489495253405696,2018-09-11 18:08:03 +0545,adhikariyash,😎👌 @ Bhaktapur  https://t.co/HkdFPENVRl,2,👌
1039159931071590406,2018-09-10 20:18:28 +0545,cr7oliya,"Stared for hours, still didn't get satisfied 😍😊👌 @ Taudaha Lake  https://t.co/GumTPbRvGn",0,👌
1036770512989511685,2018-09-04 06:03:47 +0545,maheshregmi11,Its a place where i get peace 👌👌👌 @ Swoyambhu  https://t.co/cxDwPxqoPl,1,👌
1029385910738145280,2018-08-14 21:00:00 +0545,abinashsahoffic,#beard_under_construction 😜😊👌  #mens #mensfashionpost 👉 #photography #mensblog #fashion @ Patan Durbar Square  https://t.co/7fFUHCTtL8,0,👌
1028318551600324614,2018-08-11 22:18:42 +0545,mongolianheartk,#All_around_is_a_lie.          #This is the truth of life.👌🖕  #Oldy_Goldy #Memo_wala👍 @ Trisara  https://t.co/TlZDXi7A9W,0,👌
1025022601083740161,2018-08-02 20:01:46 +0545,abinashsahoffic,#movie🎥 #days_to_remember 👍👍 #based_on_life👌💯 #me #mensfashionblogger @ Civil Mall  https://t.co/no3BOereBE,1,👌
1020683054984015877,2018-07-21 20:37:58 +0545,gannu_vai,Best place without any info.....one of the best place visited in decent days 😊😊👌👌👌 #waterfall @ Shivapuri Village  https://t.co/le483yVgXb,1,👌
1018721342823149568,2018-07-16 10:42:49 +0545,tntnepal,"🔝📌17 Days in the Himalayas: Everest region. #everest #everest2018 🙌👌 📌Best part for me was coming back to normal life. Indescribable happiness of having nice food, shower, warm bed. I…  https://t.co/WN7hPrBU0N",2,👌
1013482375148261376,2018-07-01 23:45:02 +0545,gopalbdrkunwar,Dampatye jiwan को धेरै धेरै  बधाई tatha shuvakamana हामी सबैका प्यारा मित्र सुगन्ध सुवेदी  ma(baba Gi). Sadai unnati प्रगति ra खुसी ko khavar sunna paiyos.. 👍👌👌😍😍 @ Diyalo Foodland  https://t.co/2Q8qhUdfKl,0,👌
1011257612216688641,2018-06-25 20:24:37 +0545,shantauniq10,A well spent evening with beautiful souls. Fun and excitement together with #Jamu dear and #Kanchhi mayalu.👌👌 @ Kirtipur  https://t.co/Ccwt3gmJ6t,1,👌
990219536765931521,2018-04-28 19:06:49 +0545,headroomusic,Venue goals achieved ... omkara_festival . High up in the Nepalese mountains. ⛰. 🌈👌 @ Nagarkot  https://t.co/ajzKmBU3sA,0,👌
986186715671953408,2018-04-17 16:01:50 +0545,abinashsahoffic,#people_say_me_bad_but_trust_me_i_am_the_worst ! 😀😊😍👌👌📸 @ Somewhere Alone Under Dark Sky  https://t.co/OxmQIctLG5,0,👌
984281922368098304,2018-04-12 09:52:52 +0545,nepalplanettrek,Can you see the face? Annapurna Circuit Trek is 👌 Photo: valentinodevasco  #nepal…  https://t.co/uZ49vDC6p4,0,👌
983211385894129664,2018-04-09 10:58:56 +0545,vinnyluc2,К началу трека вокруг Аннапурны все готово 👌 Стартуем завтра рано утром 🚀 Вперед к приключениям &amp;#..  https://t.co/Yz2MtPH6bU,0,👌
983211358366961665,2018-04-09 10:58:49 +0545,vinnyluc2,К началу трека вокруг Аннапурны все готово 👌 Стартуем завтра рано утром 🚀 Вперед к приключениям…  https://t.co/xIaQnSzIN5,0,👌
982308579188260865,2018-04-06 23:11:30 +0545,nepal_excursion,Somewhere in Patan👌Hidden garden with beautiful and peaceful atmosphere🌼🌼🌹🌹🌿🌿 Can not wait to…  https://t.co/YB9VNt5jqe,1,👌
981030529175826432,2018-04-03 10:32:59 +0545,liuke574321,中国钱没有啦，美国钱💰可以吗？OK，👌美国钱，到处都可以花，尼泊尔卢比不可以到处花，过几天去埃及，美国钱还可以花。  https://t.co/4MnDVpWzzm,0,👌
979092711541231617,2018-03-29 02:12:47 +0545,nepal_excursion,Restoration is going on in Patan Durbar Square in a satisfying level👌 Can not wait to see…  https://t.co/zvxWRFXX6W,1,👌
977772885296275456,2018-03-25 10:48:16 +0545,abhilashalal83,#pbsgalaroyale 2018  #allaboutyesterday❤ #goodday👌#loveallaround…  https://t.co/u58q0n7JZ6,0,👌
977770627942748161,2018-03-25 10:39:18 +0545,abhilashalal83,#pbsgalaroyale 2018  #allaboutyesterday❤ #goodday👌#lovell around…  https://t.co/u58q0n7JZ6,0,👌
977534681829781509,2018-03-24 19:01:44 +0545,boyfrom_pokhara,"#bollowing_time🎳👍👌 @ Kathmandu, Nepal  https://t.co/plg2WNvpPl",0,👌
970875925830209538,2018-03-06 10:02:13 +0545,kunjalrajputbjp,"By born SMART...😜👌😜👌 ❤️❤️❤️❤️❤️❤️ @ Kathmandu, Nepal  https://t.co/srMm2F8KHc",2,👌
970800722643116032,2018-03-06 05:03:23 +0545,lalitbahadur3,सुकेको रुख 🎄 त पात 🍃 पलाउने आशमा उभिएको छ 👌  म त मान्छे भएर जीवनका हावाहुरीले किन ढल्नु??,0,👌
967972281673711617,2018-02-26 09:44:10 +0545,manutd_yashu,👌📷 @ Namobuddha  https://t.co/xINIMAIQth,0,👌
963454759335276546,2018-02-13 22:33:09 +0545,rana1997rohit,"#LetsMeditate👌💆‍♂️ #Peace☯️☮️✌️ @ Thrangu Tashi Yangtse Monastery,…  https://t.co/n9WPgWB75I",1,👌
962746784501125121,2018-02-11 23:39:55 +0545,bhawitocasm,👌👌👌 perfect! #tree #sunlight #bluesky #hills #lake #perfec #throwback #pokhara #lakeside…  https://t.co/JEggpILK4T,3,👌
961566359946702848,2018-02-08 17:29:19 +0545,boomgrey,"Touchdown | Solo Travel Thank you Papa God! 💚 ☝️🤙🤘👌✌️👍  #kathmandu #nepal #flydubai @ Nepal,…  https://t.co/3SKprFHrRM",0,👌
960799336329351173,2018-02-06 14:41:27 +0545,nepal_excursion,Restoration is going on in Patan Durbar Square in a satisfying level👌 Can not wait to see…  https://t.co/qdo2frpyPn,1,👌
955568480765595649,2018-01-23 04:15:54 +0545,miguelp20003056,Terrasa de Unkai 👌😄😍👍#nature #TagsForLikes #TagsForLikesApp #sky #sun #summer #beach #beautiful…  https://t.co/t7MMoryhFR,0,👌
951131187862482944,2018-01-10 22:23:41 +0545,kunwarmanish10,Selfie out with my boys!👊👌👍😊 @ Pilot Baba Ashram Bhaktapur  https://t.co/MMRlW3DYLt,0,👌
948402705827024896,2018-01-03 09:41:40 +0545,rohitsh44785521,Kaata  revival👌👌👌 @ Gatthaghar Bhaktapur  https://t.co/bRa1MgMT9h,1,👌
947901313810968576,2018-01-02 00:29:19 +0545,_serenaa_,"👌 #nepal #kathmandu #pashupatinath @ Pashupatinath, Nepal  https://t.co/4336GNOLMC",0,👌
947394785123405824,2017-12-31 14:56:33 +0545,rupeshtandukar,"Simply cool 👌😁 @ Kalanki,kathmandu  https://t.co/VyM5KCVN1d",0,👌
945959586934206465,2017-12-27 15:53:35 +0545,medhiraj91,🕶️👌 @ Coffee Time  https://t.co/Vwo9L1wHmN,2,👌
938041688232202241,2017-12-05 19:30:41 +0545,avaneupane9999,💖👌😘😘✌ @ Kausaltar  https://t.co/N3IydkahKt,0,👌
933703822698012673,2017-11-23 20:13:33 +0545,jbmati321,"Tourist Mode with the Locals... 👌 #VisitNepal #pashupati #monk #namaste🙏 @ Pashupatimath Temple,…  https://t.co/kULHwYeBU7",0,👌
933700172869226496,2017-11-23 19:59:03 +0545,mongolianheartk,#Congratulation_Both_of_you👌 #Happy_Married_Life👍 #Soryna_Bhauju #San…  https://t.co/pq6SIANqAp,0,👌
930399691958874112,2017-11-14 17:24:07 +0545,shakirashristi,Things don't always go as plan and that is okay 👌 😉 . . . #tb #Memory #model #interview…  https://t.co/kUk8JqLhKT,1,👌
929716141492072448,2017-11-12 20:07:56 +0545,ubeebj,Play play nd play on... #gameon #Mobile_Hang 👌👍🎮 #The_necromance @…  https://t.co/4uL7P2Cipa,1,👌
